,regime_prob_0,regime_prob_1,regime_prob_2
2020-12-02,1.0,0.0,9.428332901760046e-116
2020-12-03,1.0,0.0,1.214828314812604e-118
2020-12-04,1.0,0.0,1.0030544831959892e-118
2020-12-05,1.0,0.0,3.081819507369792e-119
2020-12-06,1.0,0.0,3.9396965021127886e-119
2020-12-07,1.0,0.0,4.4328842311590565e-119
2020-12-08,1.0,0.0,1.2756204039340718e-121
2020-12-09,1.0,0.0,2.8778651590185075e-116
2020-12-10,1.0,0.0,1.1074800471273291e-125
2020-12-11,1.0,0.0,1.0451068928301797e-128
2020-12-12,1.0,0.0,2.1816015687823356e-139
2020-12-13,1.0,0.0,2.3888141731824745e-139
2020-12-14,1.0,0.0,2.612323815897865e-139
2020-12-15,1.0,0.0,1.8673450047087867e-156
2020-12-16,1.0,0.0,7.357625839741307e-139
2020-12-17,1.0,0.0,5.978231444435747e-133
2020-12-18,1.0,0.0,4.175557880145648e-130
2020-12-19,1.0,0.0,4.912956524425081e-126
2020-12-20,1.0,0.0,5.264222249827066e-126
2020-12-21,1.0,0.0,1.1797236038096828e-125
2020-12-22,1.0,0.0,2.3956913242879876e-172
2020-12-23,1.0,0.0,2.9854428424006765e-155
2020-12-24,1.0,0.0,1.038695553855114e-143
2020-12-25,1.0,0.0,1.9135866342873837e-124
2020-12-29,1.0,0.0,6.749855904260144e-129
2020-12-30,1.0,0.0,6.575190953548147e-146
2020-12-31,1.0,0.0,2.6140809714820622e-141
2021-01-01,1.0,0.0,5.7275830356478084e-142
2021-01-05,1.0,0.0,1.825900598036451e-204
2021-01-06,1.0,0.0,7.320874933111066e-172
2021-01-07,1.0,0.0,1.724837148638661e-173
2021-01-08,1.0,0.0,5.943550023096586e-143
2021-01-09,1.0,0.0,1.7530818663484816e-139
2021-01-10,1.0,0.0,3.615396823072056e-139
2021-01-11,1.0,0.0,3.9425278430316116e-140
2021-01-12,1.0,0.0,4.779323424316308e-170
2021-01-13,1.0,0.0,2.5074111851571198e-161
2021-01-14,1.0,0.0,2.774704926855361e-146
2021-01-15,1.0,0.0,2.4338993126838407e-152
2021-01-16,1.0,0.0,1.5706815311992613e-165
2021-01-17,1.0,0.0,4.317055661556221e-165
2021-01-18,1.0,0.0,7.716544762451192e-165
2021-01-20,1.0,0.0,2.7611427628395194e-151
2021-01-21,1.0,0.0,4.435078112666441e-139
2021-01-22,1.0,0.0,3.939120287160655e-138
2021-01-23,1.0,0.0,6.361357813510325e-141
2021-01-24,1.0,0.0,5.27686911160266e-141
2021-01-25,1.0,0.0,1.4803123079337856e-141
2021-01-26,1.0,0.0,2.122437064385803e-153
2021-01-27,1.0,0.0,6.893376850967187e-154
2021-01-28,1.0,0.0,0.0
2021-01-29,1.0,0.0,1.2057532125163729e-294
2021-01-30,1.0,0.0,0.0
2021-01-31,1.0,0.0,0.0
2021-02-01,1.0,0.0,0.0
2021-02-02,1.0,0.0,3.5682948987544916e-297
2021-02-03,1.0,0.0,2.3453766967576137e-191
2021-02-04,1.0,0.0,2.083276931977113e-152
2021-02-05,1.0,0.0,1.5803750345860877e-144
2021-02-06,1.0,0.0,3.7066461864134845e-141
2021-02-07,1.0,0.0,1.6203250775743756e-133
2021-02-08,1.0,0.0,1.5832943805936297e-133
2021-02-09,1.0,0.0,1.3396789019646781e-138
2021-02-10,1.0,0.0,5.050018886805842e-143
2021-02-11,1.0,0.0,1.902622669282746e-145
2021-02-12,1.0,0.0,3.769524933746046e-140
2021-02-13,1.0,5.16112293e-316,7.616463659032135e-136
2021-02-14,1.0,5.63744164e-316,7.35012087417498e-136
2021-02-15,1.0,3.922175e-318,1.1945386595208187e-133
2021-02-17,1.0,0.0,8.766495738843058e-147
2021-02-18,1.0,0.0,9.553290584021042e-148
2021-02-19,1.0,0.0,2.0301010614596114e-155
2021-02-20,1.0,0.0,1.2450980546617695e-150
2021-02-21,1.0,0.0,1.2391190343903362e-150
2021-02-22,1.0,0.0,1.2351310056047908e-150
2021-02-23,1.0,0.0,3.562618260716647e-166
2021-02-24,1.0,0.0,3.5837422002197975e-162
2021-02-25,1.0,0.0,1.0469979813220682e-149
2021-02-26,1.0,0.0,3.473415398002538e-277
2021-02-27,1.0,0.0,7.38975830842239e-254
2021-02-28,1.0,0.0,6.264103017912173e-254
2021-03-01,1.0,0.0,4.8232230565539386e-254
2021-03-02,1.0,0.0,5.180216182072359e-173
2021-03-03,1.0,0.0,1.7639510693258434e-178
2021-03-04,1.0,0.0,3.6686590074689896e-222
2021-03-05,1.0,0.0,5.9968917700363336e-266
2021-03-06,1.0,0.0,1.5742531373618295e-189
2021-03-07,1.0,0.0,1.0686240094201286e-189
2021-03-08,1.0,0.0,1.1264696254287709e-189
2021-03-09,1.0,0.0,3.245872091798277e-201
2021-03-10,1.0,0.0,4.439255039024666e-181
2021-03-11,1.0,0.0,6.162037580262814e-163
2021-03-12,1.0,0.0,1.7462427912972134e-161
2021-03-13,1.0,0.0,4.2085361096834147e-156
2021-03-14,1.0,0.0,4.0824960298285573e-156
2021-03-15,1.0,0.0,2.1118138215497464e-155
2021-03-16,1.0,2.0779303573e-313,4.600482492406659e-154
2021-03-17,1.0,6.979155606196e-311,5.456943025703934e-154
2021-03-18,1.0,6.097519703930927e-288,1.0492122343291942e-150
2021-03-19,1.0,0.0,3.691402815550766e-160
2021-03-20,1.0,0.0,4.865229169459449e-154
2021-03-21,1.0,0.0,4.826679400544298e-154
2021-03-22,1.0,0.0,2.0289756853711608e-156
2021-03-23,1.0,4.588219489960232e-283,9.180121455639024e-148
2021-03-24,1.0,1.0872843983375e-311,1.0237682338078085e-144
2021-03-25,1.0,0.0,1.53070127292786e-146
2021-03-26,1.0,4.9502367591090075e-298,1.4341824072335883e-141
2021-03-27,1.0,3.6386260631166025e-275,1.4604478673479086e-149
2021-03-28,1.0,3.4520127513875375e-275,1.271659688799529e-149
2021-03-29,1.0,6.436245897577288e-273,3.5511040849002064e-149
2021-03-30,1.0,0.0,1.8002853109695386e-159
2021-03-31,1.0,5.405571665940976e-303,1.1535160787080314e-153
2021-04-01,1.0,2.424737394441438e-303,9.62679864690126e-157
2021-04-02,1.0,2.3970666263751147e-251,3.025693719433613e-164
2021-04-03,1.0,3.153376726129876e-251,2.4377552547624702e-164
2021-04-04,1.0,3.895596664360866e-251,2.0187677522932436e-164
2021-04-05,1.0,2.487393059121087e-242,4.644511315834019e-165
2021-04-06,1.0,1.676742855277071e-256,1.7076396982054722e-176
2021-04-07,1.0,2.7210584923486423e-260,1.3781184673840845e-173
2021-04-08,1.0,3.9984574924364715e-233,3.567242410814604e-178
2021-04-09,1.0,1.3217848801801087e-229,2.5475051475515975e-184
2021-04-10,1.0,2.042982970290549e-225,2.0927656148690956e-193
2021-04-11,1.0,2.813142476256691e-225,1.7109532614402548e-193
2021-04-12,1.0,8.737307399067908e-228,4.387544605767812e-194
2021-04-13,1.0,1.3177306712144665e-227,1.152420188449765e-190
2021-04-14,1.0,1.3600639712459539e-220,3.5749732926354055e-195
2021-04-15,1.0,7.84910607575071e-231,1.4545725636120066e-183
2021-04-16,1.0,4.526114274793031e-224,1.7801957302965055e-191
2021-04-17,1.0,8.9446133452424e-221,2.184905466717755e-200
2021-04-18,1.0,9.370040804569242e-221,1.9411145657517762e-200
2021-04-19,1.0,2.042634551564562e-220,2.0433842813105338e-200
2021-04-20,1.0,3.3034619644773575e-240,3.9112773635339176e-185
2021-04-21,1.0,1.3898780564746913e-269,8.647997795507887e-173
2021-04-22,1.0,1.875710489233374e-250,1.1543003837797973e-185
2021-04-23,1.0,4.9328174833238253e-275,1.7127758864327823e-173
2021-04-24,1.0,1.4667120553032341e-246,1.8218397782714063e-188
2021-04-25,1.0,2.548448001570625e-246,1.8222892491352086e-188
2021-04-26,1.0,3.6824950424778615e-252,1.0989491733805976e-189
2021-04-27,1.0,3.73438364367733e-257,4.536781777937277e-187
2021-04-28,1.0,5.29814271921805e-260,1.4410459291846105e-190
2021-04-29,1.0,1.5325151027960305e-255,4.136844490151198e-192
2021-04-30,1.0,2.8776663899736947e-267,5.269308923112016e-196
2021-05-01,1.0,3.0892333176414236e-286,3.4354692248514052e-186
2021-05-02,1.0,8.186842344426693e-286,1.9857160409362367e-185
2021-05-03,1.0,1.4073604055183734e-285,2.0006900526959978e-185
2021-05-04,1.0,9.689407591320123e-282,2.1720602105187369e-187
2021-05-05,1.0,5.700702569723303e-305,2.5467111399003033e-180
2021-05-06,1.0,2.73905244734945e-300,6.939485907173595e-186
2021-05-07,1.0,7.848538991280276e-285,5.388545265280923e-192
2021-05-08,1.0,4.577563659902186e-254,2.545690769049693e-214
2021-05-09,1.0,7.99341578907916e-254,2.3581838145580832e-214
2021-05-10,1.0,2.4963277336077523e-251,6.5913386240233495e-214
2021-05-11,1.0,3.31044664262445e-310,2.7382882237264986e-189
2021-05-12,1.0,0.0,4.175648145974881e-195
2021-05-13,1.0,0.0,4.946435234065594e-275
2021-05-14,1.0,0.0,4.162736845074555e-206
2021-05-15,1.0,9.992318749529811e-298,4.4879491714780134e-190
2021-05-16,1.0,1.3683847457790327e-298,3.4482208884456565e-184
2021-05-17,1.0,2.2346416919665056e-299,2.26415217558772e-184
2021-05-18,1.0,5e-324,5.922520201414267e-183
2021-05-19,1.0,0.0,1.0365745666721547e-184
2021-05-20,1.0,0.0,1.1066245246999093e-193
2021-05-21,1.0,0.0,1.280607050252698e-186
2021-05-22,1.0,0.0,1.3120227531689767e-182
2021-05-23,1.0,0.0,1.3321864035725716e-182
2021-05-24,1.0,0.0,6.717046217040565e-183
2021-05-25,1.0,4.761728390912214e-287,4.265302266212408e-189
2021-05-26,1.0,2.123625767828695e-295,5.929611005410364e-185
2021-05-27,1.0,8.313913699227109e-267,2.4722199080400894e-196
2021-05-28,1.0,5.230486317095887e-261,2.650936304801331e-206
2021-05-29,1.0,1.5686847534888397e-259,4.46448167324234e-205
2021-05-30,1.0,1.695516043162484e-259,4.501286209622834e-205
2021-05-31,1.0,1.6878766982105707e-254,7.675503220542754e-204
2021-06-02,1.0,1.8681870391365167e-274,6.670695900677803e-193
2021-06-03,1.0,1.2889327839020446e-256,1.4076318422833811e-195
2021-06-04,1.0,1.4584001035735155e-271,1.4322363312371546e-189
2021-06-05,1.0,3.308824634128117e-213,3.2141735227640754e-211
2021-06-06,1.0,1.7979808986143676e-212,1.1823326229402776e-214
2021-06-07,1.0,1.896209727986237e-212,1.1902990599621695e-214
2021-06-08,1.0,4.621723384546581e-211,1.9068646666857544e-212
2021-06-09,1.0,9.03015982933381e-217,3.311114396919991e-203
2021-06-10,1.0,3.1650462444350033e-228,3.718132304099113e-191
2021-06-11,1.0,2.292849039505866e-200,2.6691748972023994e-217
2021-06-12,1.0,2.594384102579656e-192,1.9478140411596383e-226
2021-06-13,1.0,3.953812813236718e-192,1.6484838596067245e-226
2021-06-14,1.0,5.005376470509119e-192,1.47795529425597e-226
2021-06-15,1.0,5.726733260934413e-212,3.787828726113578e-210
2021-06-16,1.0,1.0742962525165735e-220,6.622989946011154e-200
2021-06-17,1.0,1.9671059933164133e-242,3.1085764917700016e-187
2021-06-18,1.0,3.9574839453020773e-227,5.704729534270716e-186
2021-06-19,1.0,2.619113993439063e-291,2.565271229714309e-170
2021-06-20,1.0,6.006682861338435e-292,1.950991539011426e-170
2021-06-21,1.0,2.3653639540520184e-292,1.656408007695763e-170
2021-06-22,1.0,6.045390249792022e-227,9.357827164885587e-180
2021-06-23,1.0,2.783340971358979e-206,2.4921130449527038e-197
2021-06-24,1.0,5.482875467298656e-200,2.2948184994265476e-201
2021-06-25,1.0,1.9134718754363325e-198,6.068126013711078e-213
2021-06-26,1.0,8.50841692449121e-195,4.68872443383874e-224
2021-06-27,1.0,8.543714422624239e-195,4.038620856099404e-224
2021-06-28,1.0,1.691107510644791e-194,4.614925212164233e-224
2021-06-29,1.0,1.0171088241158027e-195,1.2853090171646095e-222
2021-06-30,1.0,5.1782969956151964e-197,9.93291093141247e-216
2021-07-01,1.0,1.4996816881212713e-195,2.7221705034369692e-220
2021-07-02,1.0,1.244280934334365e-193,2.2044607917262526e-237
2021-07-03,1.0,4.232791085035904e-188,5.393543722367566e-253
2021-07-04,1.0,3.515771142518345e-188,5.4020269267658945e-253
2021-07-05,1.0,6.102801578551189e-189,2.635572815258298e-253
2021-07-07,1.0,1.0300800857223916e-212,3.0590727678013143e-221
2021-07-08,1.0,8.133325606820176e-204,1.459745865660414e-225
2021-07-09,1.0,2.6928754245558826e-255,2.25044609254224e-190
2021-07-10,1.0,2.424639678940474e-199,7.66181960149069e-228
2021-07-11,1.0,2.4236894692481653e-199,6.815205645041217e-228
2021-07-12,1.0,2.538073249606906e-199,5.853907115735571e-228
2021-07-13,1.0,1.9193350825753597e-205,4.096177973132604e-233
2021-07-14,1.0,1.3628045439729686e-222,3.669321832497462e-216
2021-07-15,1.0,1.514541831798324e-208,5.3759571089952516e-229
2021-07-16,1.0,4.751472720110167e-224,3.514596396239766e-201
2021-07-17,1.0,1.995980857947209e-248,3.82300823608346e-181
2021-07-18,1.0,1.4756978065274382e-248,4.0704811643562e-181
2021-07-19,1.0,1.0417742578384447e-248,4.4672074086428384e-181
2021-07-20,1.0,0.0,1.0874553015780784e-178
2021-07-21,1.0,1.7979209258773871e-274,2.4054828473700294e-176
2021-07-22,1.0,8.783067200368285e-241,9.469355045422256e-192
2021-07-23,1.0,4.413122796009627e-241,3.9318843545993526e-198
2021-07-24,1.0,1.3333430532494792e-234,1.088917816213149e-211
2021-07-25,1.0,1.261726574055553e-234,1.0040216073879947e-211
2021-07-26,1.0,1.1137503922049468e-234,1.0122460086749447e-211
2021-07-27,1.0,8.467103582748203e-240,2.903421737944836e-207
2021-07-28,1.0,1.1387956845885315e-274,6.81780512013094e-193
2021-07-29,1.0,3.067780400323209e-252,7.184723351615639e-200
2021-07-30,1.0,1.6275178972370378e-247,2.584202356297535e-208
2021-07-31,1.0,5.532100061773659e-257,1.7896590327601396e-198
2021-08-01,1.0,4.198882555844804e-257,1.8523466969297204e-198
2021-08-02,1.0,1.7734439002664396e-258,4.036821059311511e-198
2021-08-03,1.0,6.353014248043665e-281,2.2578381133308967e-189
2021-08-04,1.0,7.237826655326257e-253,6.489039846457993e-203
2021-08-05,1.0,6.483349640373876e-191,2.69140704340877e-200
2021-08-06,1.0,3.8304261267017113e-174,6.718406308850614e-208
2021-08-07,1.0,7.462041523730478e-159,2.586306293725301e-231
2021-08-08,1.0,7.515772712053422e-159,2.3242869155913892e-231
2021-08-09,1.0,2.138867910900407e-152,1.3082671036419923e-229
2021-08-10,1.0,9.897972160101847e-164,6.068372019169441e-219
2021-08-11,1.0,3.758084719137295e-169,7.477612276843741e-221
2021-08-12,1.0,8.089338123812714e-161,3.6419156103527157e-234
2021-08-13,1.0,1.1197255942487561e-158,4.0105928998072456e-257
2021-08-14,1.0,2.346237606526044e-155,2.8778362129928796e-259
2021-08-15,1.0,9.779250231650196e-158,2.08406785362269e-253
2021-08-16,1.0,7.631044003690765e-159,8.927518837295078e-254
2021-08-17,1.0,1.9610882334646238e-162,4.290186766451529e-236
2021-08-18,1.0,5.223002882240409e-186,4.376820189628594e-199
2021-08-19,1.0,8.099980234947849e-265,2.139219372724385e-186
2021-08-20,1.0,1.516643035467248e-262,3.073205500543808e-185
2021-08-21,1.0,2.653166489819622e-195,1.2968186086488251e-192
2021-08-22,1.0,1.6639491782400035e-195,1.0580642394205553e-192
2021-08-23,1.0,8.189001828111245e-195,1.6563998856133516e-192
2021-08-24,1.0,2.9780992508194608e-176,1.0190988881593575e-214
2021-08-25,1.0,4.400259488362045e-177,9.753564295113086e-215
2021-08-26,1.0,1.6321361301202176e-177,3.353706855910802e-228
2021-08-27,1.0,2.0216398446678495e-209,2.3810631609970775e-198
2021-08-28,1.0,9.471203590620394e-172,6.107940861504219e-239
2021-08-29,1.0,8.85616998695637e-172,5.997624689941833e-239
2021-08-30,1.0,2.2212700543002943e-171,7.965585575889862e-239
2021-08-31,1.0,9.967274956055754e-169,3.927449141874242e-247
2021-09-01,1.0,1.0550948553639623e-173,6.143102830758432e-240
2021-09-02,1.0,1.1292980543696477e-171,1.4065331143247124e-248
2021-09-03,1.0,5.298798787534845e-175,2.8327907185805862e-244
2021-09-04,1.0,8.6392024146172e-178,1.3579808485914663e-246
2021-09-05,1.0,3.989995766233075e-150,1.0799630883749933e-243
2021-09-06,1.0,4.481455518370674e-151,5.4415383660788104e-244
2021-09-08,1.0,6.30753957889104e-176,1.0083431884186777e-215
2021-09-09,1.0,3.0851064581615342e-164,3.425394377377015e-213
2021-09-10,1.0,2.749704374031835e-176,5.505157704032136e-202
2021-09-11,1.0,7.439153040011337e-226,3.3970133054229254e-196
2021-09-12,1.0,1.2240987471038221e-226,2.5865737682713074e-196
2021-09-13,1.0,2.534166481051822e-227,2.010491638489206e-196
2021-09-14,1.0,9.174153111249597e-197,5.1703663317553825e-200
2021-09-15,1.0,2.694637549255197e-196,8.926037047918687e-191
2021-09-16,1.0,4.619617662288891e-176,1.6189603497400581e-205
2021-09-17,1.0,2.0871991847097064e-179,7.555828493047933e-199
2021-09-18,1.0,1.781237025752814e-227,3.2779179385011185e-191
2021-09-19,1.0,6.901957439508304e-228,2.6585103743824405e-191
2021-09-20,1.0,3.0339954780186775e-228,2.161011446437173e-191
2021-09-21,1.0,0.0,2.4750863064100356e-223
2021-09-22,1.0,0.0,1.6313169924597674e-207
2021-09-23,1.0,1.7564864787657008e-231,3.4081000643990443e-186
2021-09-24,1.0,5.0183800668529084e-189,1.4814628718194657e-199
2021-09-25,1.0,8.90639124202826e-174,7.000196096270664e-210
2021-09-26,1.0,8.12372217241042e-174,6.612034780114127e-210
2021-09-27,1.0,6.937912750818899e-174,6.257252958369554e-210
2021-09-28,1.0,7.7280389156987e-192,1.448740918525612e-199
2021-09-29,1.0,9.338966024511e-311,6.034061517898752e-205
2021-09-30,1.0,4.50255920471825e-283,1.706954252066164e-197
2021-10-01,1.0,1.3750586762342268e-300,3.4405143990729405e-196
2021-10-02,1.0,1.46078665158352e-240,6.310534021005792e-189
2021-10-03,1.0,7.656903239996536e-241,4.808961475062661e-189
2021-10-04,1.0,3.1474141376454568e-242,1.7161778974427575e-189
2021-10-05,1.0,1.612518507530411e-294,3.7909465031544814e-195
2021-10-06,1.0,3.090101093196039e-218,4.5553233836581357e-188
2021-10-07,1.0,3.289471737616918e-207,3.1862133774751137e-187
2021-10-08,1.0,3.683766337784283e-174,3.909324254039286e-190
2021-10-09,1.0,2.5403586859301286e-162,1.9233032876047799e-193
2021-10-10,1.0,2.9299639443741637e-162,1.9895140387401783e-193
2021-10-11,1.0,1.1870499231714987e-155,2.2827143000953008e-191
2021-10-13,1.0,2.8900473144331935e-170,1.2616761171228865e-180
2021-10-14,1.0,3.6694098084431226e-148,6.631799887200196e-185
2021-10-15,1.0,1.7878169940572585e-124,1.2765108706379078e-214
2021-10-16,1.0,1.9571487277186808e-118,1.3221284059418e-226
2021-10-17,1.0,1.9736639828052445e-118,1.2915582252223872e-226
2021-10-18,1.0,2.3594113378718744e-118,1.3032158097380973e-226
2021-10-19,1.0,1.6989594631945823e-115,5.715903624145547e-227
2021-10-20,1.0,1.3788425987689597e-110,5.808562148448657e-250
2021-10-21,1.0,2.409971272831323e-112,1.310120636711638e-259
2021-10-22,1.0,1.9501503216105604e-101,1.771877169451064e-276
2021-10-23,1.0,1.193145555023921e-105,2.286412474022887e-261
2021-10-24,1.0,1.2356033609706822e-105,2.235273694251314e-261
2021-10-25,1.0,1.3084036944182878e-105,2.177010135552296e-261
2021-10-26,1.0,7.643624831305157e-99,1.1084087314857286e-269
2021-10-27,1.0,3.859261979790269e-107,4.581444435978323e-251
2021-10-28,1.0,2.97634804409572e-112,4.065600166225876e-219
2021-10-29,1.0,3.7044193185812737e-112,7.366579431186423e-239
2021-10-30,1.0,4.0412105425126003e-109,1.9919772034681677e-250
2021-10-31,1.0,4.591202300507507e-109,1.931501997098234e-250
2021-11-01,1.0,5.486043877363385e-109,1.8679204221030434e-250
2021-11-02,1.0,6.190069380883789e-108,1.4601097364306382e-247
2021-11-03,1.0,2.4656613697306756e-102,2.409826218639717e-262
2021-11-04,1.0,3.3000030677084744e-100,3.6366180978351054e-301
2021-11-05,1.0,4.280092429640116e-97,1.8909143690338354e-292
2021-11-06,1.0,1.4591575170245895e-104,2.5242050414023253e-263
2021-11-07,1.0,1.6062676193007338e-104,2.498944795251895e-263
2021-11-08,1.0,1.622307728052608e-105,1.1656911544996616e-263
2021-11-09,1.0,2.6560538160395895e-118,3.1432790758726307e-248
2021-11-10,1.0,6.02345680837828e-124,2.6731245734352594e-235
2021-11-11,1.0,4.413449244098549e-142,4.937354140144659e-218
2021-11-13,1.0,3.725052705890214e-108,4.083216732721591e-262
2021-11-14,1.0,3.0086125377218203e-108,3.373781774287386e-262
2021-11-15,1.0,2.92329914609478e-106,7.442038310748812e-252
2021-11-16,1.0,6.446808889075908e-112,7.739710699292043e-248
2021-11-17,1.0,5.3353874014377314e-111,1.4195009935358762e-253
2021-11-18,1.0,1.2041952097944379e-117,4.482877639541994e-236
2021-11-19,1.0,3.108319955348503e-126,2.9402546524956726e-232
2021-11-20,1.0,6.876006067306889e-127,5.914902989094601e-224
2021-11-21,1.0,6.350449185112162e-127,4.70101123677785e-224
2021-11-22,1.0,7.201967895067611e-127,4.1243840052979346e-224
2021-11-23,1.0,2.9185350009859927e-145,1.1738922903518428e-205
2021-11-24,1.0,6.955122283656845e-153,1.3266017717636972e-208
2021-11-25,1.0,2.6858222813018673e-137,2.663072747670869e-214
2021-11-27,1.0,0.0,1.3085383532143723e-279
2021-11-28,1.0,0.0,5.50446895206912e-284
2021-11-29,1.0,0.0,1.5099337093612403e-286
2021-11-30,1.0,6.214963412630332e-237,9.754400109823041e-213
2021-12-01,1.0,0.0,1.4151555468213013e-256
2021-12-02,1.0,0.0,0.0
2021-12-03,1.0,0.0,4.187826676606951e-260
2021-12-04,1.0,0.0,5.1495005e-317
2021-12-05,1.0,0.0,2.507615e-318
2021-12-06,1.0,0.0,1.251398792e-314
2021-12-07,1.0,0.0,7.715232627975467e-243
2021-12-08,1.0,6.606164510376237e-163,2.5138199128571845e-191
2021-12-09,1.0,2.6884806317839997e-123,1.5589022423408918e-192
2021-12-10,1.0,4.3986197582054594e-154,2.061691240658455e-186
2021-12-11,1.0,3.672127748647134e-100,2.368792027106017e-200
2021-12-12,1.0,3.1976068813741463e-100,2.118775946771571e-200
2021-12-13,1.0,2.7224696273102703e-100,1.8739088767739872e-200
2021-12-14,1.0,6.5119645311111e-124,3.6211594261680367e-184
2021-12-15,1.0,1.2814803406544931e-158,6.460587113605352e-182
2021-12-16,1.0,1.513903192129293e-98,3.3456195209412924e-181
2021-12-17,1.0,6.4650698974844175e-118,8.754339261094059e-173
2021-12-18,1.0,6.839506406545327e-135,3.5594464354643964e-166
2021-12-19,1.0,5.371696489649641e-135,2.8790734486479065e-166
2021-12-20,1.0,1.2173300210878594e-140,3.5636546706256034e-168
2021-12-21,1.0,7.01731210819052e-166,3.574520339138076e-168
2021-12-22,1.0,6.432380539645274e-122,8.63431410434573e-169
2021-12-23,1.0,8.096427881690009e-85,9.201632142409457e-183
2021-12-24,1.0,1.0312020013485048e-72,4.857119702819121e-192
2021-12-28,1.0,4.2760044170732487e-64,3.8035179053073046e-202
2021-12-29,1.0,8.311369987228789e-65,3.8604962445723477e-205
2021-12-30,1.0,2.177314431695022e-64,4.608767364938394e-221
2021-12-31,1.0,3.133875013084126e-76,4.362410955915122e-215
2022-01-01,1.0,8.986473783041103e-79,1.0936623548864696e-220
2022-01-02,1.0,2.3372753601615015e-76,6.357866553656098e-220
2022-01-03,1.0,1.2894384369682847e-79,4.521860478438459e-221
2022-01-04,1.0,5.5736387694816885e-77,2.155866616601435e-240
2022-01-05,1.0,1.6363387011564823e-78,1.6318071534030764e-236
2022-01-06,1.0,2.5078063635188855e-115,1.3383398034213947e-189
2022-01-07,1.0,6.411395347783689e-105,1.0411284580416527e-184
2022-01-08,1.0,5.742657119140704e-102,7.847722032980938e-193
2022-01-09,1.0,5.231630460737002e-99,6.638103906476864e-192
2022-01-10,1.0,1.2225324075479189e-95,8.424295222311225e-191
2022-01-11,1.0,8.705152171970792e-103,2.8562401913747607e-182
2022-01-12,1.0,1.0339296426105723e-86,3.843517022362571e-194
2022-01-13,1.0,2.6494846392209717e-70,3.617755323725515e-201
2022-01-14,1.0,1.9162704249486975e-119,9.028702416482788e-179
2022-01-15,1.0,1.0398913920645779e-93,3.7367332786199984e-171
2022-01-16,1.0,5.321326530300911e-96,7.916833220013543e-172
2022-01-17,1.0,2.8025732034076586e-101,1.5631665772936249e-173
2022-01-19,1.0,3.109155584454713e-185,1.09287626174901e-173
2022-01-20,1.0,1.2582995650216982e-216,2.1738002181391714e-179
2022-01-21,1.0,9.260506192411062e-272,2.3725855702642848e-194
2022-01-22,1.0,0.0,1.4342730076454914e-243
2022-01-23,1.0,0.0,3.4058789446109984e-244
2022-01-24,1.0,0.0,2.1075500607076714e-244
2022-01-25,1.0,0.0,4.048032608269865e-267
2022-01-26,1.0,0.0,3.321622504950361e-296
2022-01-27,1.0,0.0,3.27179051300873e-309
2022-01-28,1.0,0.0,2.067499446331642e-256
2022-01-29,1.0,3.677897420343592e-308,2.3810970765551624e-202
2022-01-30,1.0,1.969739589270898e-308,1.470889811858596e-202
2022-01-31,1.0,4.33393378999466e-309,4.665379002954289e-203
2022-02-01,1.0,2.338093643488582e-48,1.6632840355437723e-57
2022-02-02,1.0,1.268620285458707e-34,3.198026190802618e-45
2022-02-03,1.0,2.5493634431962256e-35,1.1344223559350306e-45
2022-02-04,1.0,1.2662357209840381e-36,1.1934944504961906e-46
2022-02-05,1.0,7.083288804446223e-37,3.361272853461351e-46
2022-02-06,1.0,7.321322363675839e-37,3.6215487793908e-46
2022-02-07,1.0,7.4834864298112755e-37,3.907076984478343e-46
2022-02-08,1.0,2.3953056031912864e-36,4.669268700830161e-46
2022-02-09,1.0,1.3083847395305734e-35,6.48117647440051e-45
2022-02-10,1.0,3.656879226354098e-36,1.156109894767758e-43
2022-02-11,1.0,1.4125010886489679e-36,1.546135304118429e-42
2022-02-12,1.0,1.5376464667022707e-43,1.6574193918396657e-43
2022-02-13,1.0,1.6244358962305435e-43,1.5795696071584547e-43
2022-02-14,1.0,1.9999372518814438e-43,8.214877580622514e-44
2022-02-15,1.0,1.3556156891665464e-53,2.386407452068204e-55
2022-02-16,1.0,2.6783410789697152e-48,2.17473760520312e-53
2022-02-17,1.0,1.3131994560381014e-45,3.7086340113891923e-53
2022-02-18,1.0,9.111326553810534e-52,9.095299896115153e-58
2022-02-19,1.0,4.58359954365081e-50,2.2184740677879815e-58
2022-02-20,1.0,5.02509624707238e-50,1.988449682145003e-58
2022-02-21,1.0,1.5009459573513289e-49,1.4359358328026654e-59
2022-02-23,1.0,1.0616052715657385e-50,2.566401141206348e-61
2022-02-24,1.0,1.5464204007743092e-52,2.005213785472372e-62
2022-02-25,1.0,1.0435706039990087e-51,8.634852319895741e-59
2022-02-26,1.0,1.0118982513815836e-46,2.3136692865776443e-58
2022-02-27,1.0,1.078190014738704e-46,1.9932019886470574e-58
2022-02-28,1.0,1.1509722503031025e-46,1.732831010514385e-58
2022-03-01,1.0,3.1882883737560905e-55,1.3125287093327819e-58
2022-03-02,1.0,2.623484814906221e-64,3.2387693659502505e-54
2022-03-03,1.0,4.5442328701081074e-51,3.468834179052316e-55
2022-03-04,1.0,3.178832085212512e-41,1.3904026519891089e-40
2022-03-05,1.0,3.114477774726896e-47,8.473561581586879e-40
2022-03-06,1.0,2.3675804440461157e-47,4.150465876476472e-40
