Date,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2024-02-06,0.9999995119155561,2.4995251991240813e-07,2.3813192387390318e-07,Risk-On,2
2024-02-07,0.9999995822592347,1.495703000029654e-07,2.6817046556126414e-07,Risk-On,2
2024-02-08,0.9999996376965176,8.366082083194224e-08,2.7864266147581925e-07,Risk-On,2
2024-02-09,0.9999996416520587,7.095357300681662e-08,2.873943682189805e-07,Risk-On,2
2024-02-10,0.9999996870038262,8.084803977133092e-08,2.3214813386644694e-07,Risk-On,2
2024-02-11,0.9999996761444869,9.66111584118046e-08,2.2724435451962216e-07,Risk-On,2
2024-02-12,0.9999997765522429,8.239145146162696e-08,1.4105630583572602e-07,Risk-On,2
2024-02-13,0.999999722653522,1.0120134935331142e-07,1.7614512853343118e-07,Risk-On,2
2024-02-14,0.9999993213455405,3.210986895139971e-07,3.5755577018630547e-07,Risk-On,2
2024-02-15,0.9999996672400598,1.2246248064268339e-07,2.102974595515483e-07,Risk-On,2
2024-02-16,0.9999997566887739,1.100992723269397e-07,1.332119533962689e-07,Risk-On,2
2024-02-17,0.9999997097617083,1.3592619902222895e-07,1.5431209299256745e-07,Risk-On,2
2024-02-18,0.9999997180155213,1.3679041114661667e-07,1.4519406736143682e-07,Risk-On,2
2024-02-19,0.9999994235965941,2.771420137001255e-07,2.9926139220476584e-07,Risk-On,2
2024-02-20,0.9999996411585923,1.39067756596346e-07,2.1977365067993783e-07,Risk-On,2
2024-02-21,0.9999993715331653,2.4680766539925806e-07,3.8165916974996635e-07,Risk-On,2
2024-02-22,0.9999995627286152,1.8073057231582003e-07,2.565408127171156e-07,Risk-On,2
2024-02-23,0.9999995823808928,2.3176629185630593e-07,1.85852815192943e-07,Risk-On,2
2024-02-24,0.9999996365626286,1.9001668175434299e-07,1.7342068951672878e-07,Risk-On,2
2024-02-25,0.9999996365626286,1.9001668175434299e-07,1.7342068951672878e-07,Risk-On,2
2024-02-26,0.9999996502089646,2.639867796721486e-07,8.580425532841167e-08,Risk-On,2
2024-02-27,0.9999998977358969,7.344933697306241e-08,2.88147661236864e-08,Risk-On,2
2024-02-28,0.9999999086785346,3.632560481685908e-08,5.499586085661174e-08,Risk-On,2
2024-02-29,0.9999998795995487,5.7782971802745495e-08,6.261747954497174e-08,Risk-On,2
2024-03-01,0.9999998687792747,7.887359783115663e-08,5.234712741947538e-08,Risk-On,2
2024-03-02,0.999999780595931,1.704122822558098e-07,4.899178698366978e-08,Risk-On,2
2024-03-03,0.9999997517137682,2.0332091652216443e-07,4.4965314968867334e-08,Risk-On,2
2024-03-04,0.9999997350068752,2.1193588464295942e-07,5.3057239865574733e-08,Risk-On,2
2024-03-05,0.9999990065631984,8.622937015417176e-07,1.3114309976977225e-07,Risk-On,2
2024-03-06,0.9999984758052205,1.2887790517966635e-06,2.3541572766571425e-07,Risk-On,2
2024-03-07,0.9999987424139569,1.0176887635849256e-06,2.398972797135062e-07,Risk-On,2
2024-03-08,0.9999990940635213,7.654337005764864e-07,1.4050277806364744e-07,Risk-On,2
2024-03-09,0.9999985962479923,1.1641935161030282e-06,2.395584916086514e-07,Risk-On,2
2024-03-10,0.9999985812705062,1.1932255811763722e-06,2.2550391224313014e-07,Risk-On,2
2024-03-11,0.9999981496363461,1.700111900734723e-06,1.5025175272103385e-07,Risk-On,2
2024-03-12,0.999998148578746,1.6559818556785744e-06,1.954393985772569e-07,Risk-On,2
2024-03-13,0.9999993552915756,4.871209526643865e-07,1.5758747146520027e-07,Risk-On,2
2024-03-14,0.9999991731201269,6.658266365291324e-07,1.6105323697405476e-07,Risk-On,2
2024-03-15,0.999998801557521,1.1058566806527944e-06,9.258579864414788e-08,Risk-On,2
2024-03-16,0.9999991041499265,7.909439117502623e-07,1.049061620903084e-07,Risk-On,2
2024-03-17,0.9999990911414018,8.100027100533732e-07,9.885588829101196e-08,Risk-On,2
2024-03-18,0.9999976227674713,1.3325806830649874e-06,1.0446518455157103e-06,Risk-On,2
2024-03-19,0.9999969297601382,1.8353386997509999e-06,1.2349011620155733e-06,Risk-On,2
2024-03-20,0.9999972464919101,1.7527513490438475e-06,1.000756740923756e-06,Risk-On,2
2024-03-21,0.9999969348885259,2.131840204374491e-06,9.332712693300594e-07,Risk-On,2
2024-03-22,0.999996653131764,2.3082794414346243e-06,1.0385887946082176e-06,Risk-On,2
2024-03-23,0.9999972288888647,1.74610988123171e-06,1.0250012540719534e-06,Risk-On,2
2024-03-24,0.9999978564137784,9.435915874169972e-07,1.1999946339770477e-06,Risk-On,2
2024-03-25,0.9999974144054256,5.799752268770655e-07,2.0056193478845623e-06,Risk-On,2
2024-03-26,0.9999985819137516,2.6674905059068216e-07,1.151337197945758e-06,Risk-On,2
2024-03-27,0.999998167637009,2.1623126963603598e-07,1.6161317211712206e-06,Risk-On,2
2024-03-28,0.9999987877164965,2.026934406310145e-07,1.0095900631019454e-06,Risk-On,2
2024-03-29,0.9999987992015027,2.684565659693776e-07,9.323419315353324e-07,Risk-On,2
2024-03-30,0.9999987992015027,2.684565659693776e-07,9.323419315353324e-07,Risk-On,2
2024-03-31,0.9999988801309092,3.00166773145176e-07,8.197023176471298e-07,Risk-On,2
2024-04-01,0.999997832856926,4.5476367243073924e-07,1.7123794015968076e-06,Risk-On,2
2024-04-02,0.9999965401382037,5.942934312289854e-07,2.8655683648837698e-06,Risk-On,2
2024-04-03,0.9999954439913916,1.0759134929033784e-06,3.480095115834874e-06,Risk-On,2
2024-04-04,0.9999949552268808,1.5808695980791222e-06,3.4639035210765734e-06,Risk-On,2
2024-04-05,0.9999848756108425,8.263419308459053e-06,6.860969848831801e-06,Risk-On,2
2024-04-06,0.9999876274011379,8.43651654347642e-06,3.936082318612446e-06,Risk-On,2
2024-04-07,0.9999877436166938,8.778013065025571e-06,3.4783702413319462e-06,Risk-On,2
2024-04-08,0.9999890913361823,9.36225721976185e-06,1.5464065982462385e-06,Risk-On,2
2024-04-09,0.9999931058380821,5.042192219922163e-06,1.8519696977057162e-06,Risk-On,2
2024-04-10,0.9999885255566153,1.0003718878313154e-05,1.470724505943289e-06,Risk-On,2
2024-04-11,0.9999930940032307,3.694450891823952e-06,3.211545877429714e-06,Risk-On,2
2024-04-12,0.9999947606446065,1.6733963136906152e-06,3.5659590798034185e-06,Risk-On,2
2024-04-13,0.9999842069388717,4.529736750193366e-06,1.1263324378262668e-05,Risk-On,2
2024-04-14,0.9999845058009872,4.557623034035266e-06,1.0936575978647106e-05,Risk-On,2
2024-04-15,0.9999461539363431,6.513707981232867e-06,4.733235567572031e-05,Risk-On,2
2024-04-16,0.9997388453110876,2.7958093852526718e-05,0.00023319659505929475,Risk-On,2
2024-04-17,0.9994235354041531,9.300511010178704e-06,0.0005671640848370395,Risk-On,2
2024-04-18,0.9998148557524504,2.510689793667509e-05,0.0001600373496131543,Risk-On,2
2024-04-19,0.999767411338313,1.1495403560895612e-05,0.0002210932581260718,Risk-On,2
2024-04-20,0.9992848576934695,3.159897129101023e-05,0.0006835433352389968,Risk-On,2
2024-04-21,0.9997497521313986,3.168894957554064e-05,0.00021855891902519738,Risk-On,2
2024-04-22,0.9998328037054144,3.31992347000284e-05,0.00013399705988515785,Risk-On,2
2024-04-23,0.9999726529780475,7.21613045768167e-06,2.0130891494764148e-05,Risk-On,2
2024-04-24,0.9999734033983573,3.899802403334386e-06,2.2696799238994964e-05,Risk-On,2
2024-04-25,0.9999604624385691,8.232833894731609e-06,3.130472753623644e-05,Risk-On,2
2024-04-26,0.9999747568706723,3.4912673520242223e-06,2.1751861975768122e-05,Risk-On,2
2024-04-27,0.9999508856070621,6.734415436270743e-06,4.2379977501880826e-05,Risk-On,2
2024-04-28,0.9999670364217982,2.728125054721389e-06,3.0235453147463036e-05,Risk-On,2
2024-04-29,0.9999692406019747,1.1053509410486797e-06,2.965404708423314e-05,Risk-On,2
2024-04-30,0.9999845991774138,1.5036096672992761e-06,1.3897212918915872e-05,Risk-On,2
2024-05-01,0.9999700352366987,1.0652043799293325e-06,2.8899558921346145e-05,Risk-On,2
2024-05-02,0.9999425766187405,9.70713678377513e-07,5.6452667581891806e-05,Risk-On,2
2024-05-03,0.999979670975998,4.391787299918758e-07,1.9889845272359348e-05,Risk-On,2
2024-05-04,0.9999874148050176,2.6033594389118657e-07,1.2324859038234136e-05,Risk-On,2
2024-05-05,0.9999858783561271,2.3314142854828752e-07,1.3888502444183291e-05,Risk-On,2
2024-05-06,0.9999992872208328,1.1628939905164705e-07,5.964897680528782e-07,Risk-On,2
2024-05-07,0.9999984152403049,4.4140527894149174e-07,1.143354416593393e-06,Risk-On,2
2024-05-08,0.9999987997717064,2.1206691623815282e-07,9.881613770604588e-07,Risk-On,2
2024-05-09,0.9999988038020535,5.945284799062829e-08,1.1367450983150928e-06,Risk-On,2
2024-05-10,0.9999989731247002,7.058527506598637e-08,9.562900247862764e-07,Risk-On,2
2024-05-11,0.999998912740391,1.1142687753339037e-07,9.758327312646697e-07,Risk-On,2
2024-05-12,0.9999987464152454,6.290261859532007e-08,1.19068213552243e-06,Risk-On,2
2024-05-13,0.9999993805037413,8.480030793921716e-08,5.34695950436712e-07,Risk-On,2
2024-05-14,0.9999991486600761,1.9026954687153477e-07,6.610703769858995e-07,Risk-On,2
2024-05-15,0.9999991770391443,2.1838268837969023e-07,6.045781669341348e-07,Risk-On,2
2024-05-16,0.9999992265288673,2.788649654684664e-07,4.946061674455204e-07,Risk-On,2
2024-05-17,0.9999992892262707,2.0859174742735086e-07,5.021819817477099e-07,Risk-On,2
2024-05-18,0.999999122963585,2.452114396157008e-07,6.318249752959884e-07,Risk-On,2
2024-05-19,0.9999991217627616,2.48935641540088e-07,6.29301597079217e-07,Risk-On,2
2024-05-20,0.9999980811919041,2.332333374834803e-07,1.685574758527345e-06,Risk-On,2
2024-05-21,0.9999938410022434,3.36165315297563e-07,5.822832441002932e-06,Risk-On,2
2024-05-22,0.9999949907379921,2.770230057139614e-07,4.73223900229342e-06,Risk-On,2
2024-05-23,0.9999947730306693,2.4570532814340367e-07,4.981264002871589e-06,Risk-On,2
2024-05-24,0.9999932851318605,1.9686729301935075e-07,6.518000846585849e-06,Risk-On,2
2024-05-25,0.9999914900506243,1.4084767472539748e-07,8.369101701208375e-06,Risk-On,2
2024-05-26,0.9999909571402754,1.3809102158401951e-07,8.904768703728194e-06,Risk-On,2
2024-05-27,0.9999940385263589,7.919459525819457e-08,5.88227904649582e-06,Risk-On,2
2024-05-28,0.9999981582086829,5.896330666549444e-08,1.782828009949112e-06,Risk-On,2
2024-05-29,0.9999989986496112,1.8760957761561304e-07,8.137408116303132e-07,Risk-On,2
2024-05-30,0.9999982841606933,2.0463256239833392e-07,1.5112067440963065e-06,Risk-On,2
2024-05-31,0.9999979525330058,1.6864504509045943e-07,1.8788219490256395e-06,Risk-On,2
2024-06-01,0.999998470742868,3.905529085496809e-08,1.4902018413633542e-06,Risk-On,2
2024-06-02,0.999998470742868,3.905529085496809e-08,1.4902018413633542e-06,Risk-On,2
2024-06-03,0.9999978255707329,7.074115382637529e-08,2.1036881133610836e-06,Risk-On,2
2024-06-04,0.9999990413380816,8.352401657290384e-08,8.751379016492335e-07,Risk-On,2
2024-06-05,0.9999992786200717,3.801979057806398e-08,6.833601373203187e-07,Risk-On,2
2024-06-06,0.9999991659235988,7.568447937715343e-08,7.583919216317471e-07,Risk-On,2
2024-06-07,0.9999992558687898,4.602679641456926e-08,6.981044139541891e-07,Risk-On,2
2024-06-08,0.9999984964758509,1.964450261900982e-08,1.483879645888978e-06,Risk-On,2
2024-06-09,0.999998461503115,1.863026748235406e-08,1.519866618233789e-06,Risk-On,2
2024-06-10,0.9999990673061683,8.705334120881807e-09,9.239884979880096e-07,Risk-On,2
2024-06-11,0.999998191720368,1.58612434025037e-08,1.7924183877246173e-06,Risk-On,2
2024-06-12,0.999998544406872,3.0941686446003484e-08,1.4246514415433162e-06,Risk-On,2
2024-06-13,0.9999990171267993,8.44480597792085e-08,8.984251411888911e-07,Risk-On,2
2024-06-14,0.999998665447079,5.892362111927124e-08,1.2756293003811025e-06,Risk-On,2
2024-06-15,0.9999983445801657,1.6130545787423257e-07,1.494114377186173e-06,Risk-On,2
2024-06-16,0.9999983171850514,1.362170922469105e-07,1.5465978562030376e-06,Risk-On,2
2024-06-17,0.9999893502491505,2.5698288468823396e-07,1.039276796494816e-05,Risk-On,2
2024-06-18,0.9999639660275756,3.941804319709386e-07,3.563979199242671e-05,Risk-On,2
2024-06-19,0.999961509384865,3.868528419678175e-07,3.810376229347514e-05,Risk-On,2
2024-06-20,0.9999619409136663,3.84914205033006e-07,3.76741721281177e-05,Risk-On,2
2024-06-21,0.9999596478464543,9.043787700745238e-07,3.944777477484449e-05,Risk-On,2
2024-06-22,0.9999512500769372,4.980108374607967e-07,4.825191222494711e-05,Risk-On,2
2024-06-23,0.9999043947577744,4.1417175661763025e-07,9.519107046908084e-05,Risk-On,2
2024-06-24,0.999954802598429,2.0677121541163231e-07,4.499063035539739e-05,Risk-On,2
2024-06-25,0.9999559331548753,4.0209085506380927e-07,4.366475426963266e-05,Risk-On,2
2024-06-26,0.9999687916666035,1.3371821373722377e-07,3.107461518303932e-05,Risk-On,2
2024-06-27,0.9999567221894737,5.680848973035427e-08,4.3221002036953714e-05,Risk-On,2
2024-06-28,0.9999566527270304,1.114761777998529e-07,4.323579679110976e-05,Risk-On,2
2024-06-29,0.9999574382771151,8.822932714979849e-08,4.247349355772397e-05,Risk-On,2
2024-06-30,0.9999645543858426,9.745082433219186e-08,3.534816333281205e-05,Risk-On,2
2024-07-01,0.9999417236866612,9.448920680766012e-08,5.8181824131767256e-05,Risk-On,2
2024-07-02,0.9999497479242344,4.316642706156113e-08,5.020890933939947e-05,Risk-On,2
2024-07-03,0.9999655297313997,4.900146867895216e-08,3.4421267130791264e-05,Risk-On,2
2024-07-04,0.9999745411739529,2.7310438789198584e-07,2.5185721658349415e-05,Risk-On,2
2024-07-05,0.9999769608507216,2.1420878614674782e-07,2.2824940492383767e-05,Risk-On,2
2024-07-06,0.9999854622855365,6.996148739428247e-07,1.3838099589727106e-05,Risk-On,2
2024-07-07,0.9999857210917623,5.66673565125241e-07,1.3712234672361022e-05,Risk-On,2
2024-07-08,0.9999965594553099,2.455601396511878e-07,3.1949845501827516e-06,Risk-On,2
2024-07-09,0.9999964544208816,1.0818234539626057e-07,3.437396772601347e-06,Risk-On,2
2024-07-10,0.9999964952107447,1.1060983760121196e-07,3.3941794174806626e-06,Risk-On,2
2024-07-11,0.9999972602634358,1.8565159704727184e-07,2.5540849674684215e-06,Risk-On,2
2024-07-12,0.9999964307326203,3.6573918472437686e-07,3.20352819457697e-06,Risk-On,2
2024-07-13,0.9999971828773205,3.080667676788704e-07,2.5090559113904844e-06,Risk-On,2
2024-07-14,0.9999971125751171,2.944108072203125e-07,2.5930140756332273e-06,Risk-On,2
2024-07-15,0.9999857430040894,4.876972098504521e-07,1.3769298700458214e-05,Risk-On,2
2024-07-16,0.9999814577652504,6.372410510798372e-07,1.790499369822559e-05,Risk-On,2
2024-07-17,0.9999785830132618,2.788339052203673e-06,1.8628647685571254e-05,Risk-On,2
2024-07-18,0.999980528244924,2.905358013084865e-06,1.6566397062774214e-05,Risk-On,2
2024-07-19,0.9999617488093879,8.383160654256478e-06,2.9868029957570613e-05,Risk-On,2
2024-07-20,0.9999491231536074,7.461469156946589e-06,4.341537723591471e-05,Risk-On,2
2024-07-21,0.9999355326432503,7.832582427179269e-06,5.6634774322584906e-05,Risk-On,2
2024-07-22,0.9997512641690601,1.3371471416152066e-05,0.00023536435952445305,Risk-On,2
2024-07-23,0.9999675302780313,2.686214816172951e-06,2.9783507152164715e-05,Risk-On,2
2024-07-24,0.9999708675180388,1.559768326357701e-06,2.757271363471743e-05,Risk-On,2
2024-07-25,0.9999044462007848,1.9175460963746817e-05,7.637833825153818e-05,Risk-On,2
2024-07-26,0.9998657369465602,1.3593157613816414e-05,0.00012066989582587891,Risk-On,2
2024-07-27,0.9999587490951852,2.9491987557467687e-06,3.830170605875695e-05,Risk-On,2
2024-07-28,0.9999193761695341,2.9842990788890888e-06,7.763953138716639e-05,Risk-On,2
2024-07-29,0.9999763715101819,2.408798805873953e-06,2.1219691011916485e-05,Risk-On,2
2024-07-30,0.9999856620485496,4.970487307986437e-06,9.367464142910136e-06,Risk-On,2
2024-07-31,0.9999624763677908,2.227919918645909e-05,1.5244433023082008e-05,Risk-On,2
2024-08-01,0.9999876181257914,4.4711965789966585e-06,7.910677629440313e-06,Risk-On,2
2024-08-02,0.9999518270018218,2.6921240832472537e-05,2.1251757345702668e-05,Risk-On,2
2024-08-03,0.997615398918163,0.0008483573556231509,0.001536243726213483,Risk-On,2
2024-08-04,0.9975845846956044,0.0008476440487751087,0.001567771255621289,Risk-On,2
2024-08-05,0.9986606510984781,0.0005016128432788034,0.0008377360582439207,Risk-On,2
2024-08-06,1.4509435697291901e-12,3.9497900760094076e-07,0.9999996050195427,Neutral,1
2024-08-07,0.5309821677286761,0.006563506744647161,0.4624543255266783,Risk-On,2
2024-08-08,0.5751301630680142,0.011989140644251495,0.41288069628773355,Risk-On,2
2024-08-09,0.9964384547945472,0.0018590584127241756,0.0017024867927278738,Risk-On,2
2024-08-10,0.9999005518094098,5.8353128454738256e-05,4.109506213552688e-05,Risk-On,2
2024-08-11,0.9987463254054,0.0008998718195233656,0.0003538027750765695,Risk-On,2
2024-08-12,0.9997436845996531,0.0001945959610925416,6.171943925362227e-05,Risk-On,2
2024-08-13,0.998722134965239,0.0010627685557703795,0.00021509647898996498,Risk-On,2
2024-08-14,0.999974920915416,1.3597357598543146e-05,1.1481726985503212e-05,Risk-On,2
2024-08-15,0.999992742004816,4.626371066133175e-06,2.6316241177630747e-06,Risk-On,2
2024-08-16,0.9999831711550468,1.2292069638300298e-05,4.536775314846882e-06,Risk-On,2
2024-08-17,0.9999788483877056,1.5477616346427303e-05,5.673995948049085e-06,Risk-On,2
2024-08-18,0.9999789605531468,1.538962100832316e-05,5.649825845053925e-06,Risk-On,2
2024-08-19,0.9999877935226468,5.0837142502291384e-06,7.122763103258813e-06,Risk-On,2
2024-08-20,0.9999907429407788,1.8888384579534498e-06,7.368220763621471e-06,Risk-On,2
2024-08-21,0.99999420927111,3.623302567303736e-07,5.428398633331287e-06,Risk-On,2
2024-08-22,0.9999927481612485,1.6964748508876696e-07,7.08219126663971e-06,Risk-On,2
2024-08-23,0.9999843799204874,6.107581668084354e-07,1.5009321345705179e-05,Risk-On,2
2024-08-24,0.999989169363042,1.1394583391451499e-07,1.0716691123570161e-05,Risk-On,2
2024-08-25,0.9999908233624041,7.232989039218934e-08,9.104307705374372e-06,Risk-On,2
2024-08-26,0.9999948973697586,9.408558018286246e-08,5.008544660991727e-06,Risk-On,2
2024-08-27,0.9999930838648506,2.3461748056468906e-07,6.681517669164276e-06,Risk-On,2
2024-08-28,0.999991464620957,1.915719097980504e-07,8.343807133294228e-06,Risk-On,2
2024-08-29,0.9999872642746408,3.3756943894144234e-07,1.2398155920287097e-05,Risk-On,2
2024-08-30,0.9999919704454966,3.184009785840357e-07,7.711153524497237e-06,Risk-On,2
2024-08-31,0.999995766492686,2.1440889115175842e-07,4.019098422920183e-06,Risk-On,2
2024-09-01,0.9999959317289238,2.3305527172891724e-07,3.835215804339089e-06,Risk-On,2
2024-09-02,0.9999961443039931,1.335568615129996e-07,3.7221391454845045e-06,Risk-On,2
2024-09-03,0.9999963074080953,1.4410596332847705e-07,3.5484859412597297e-06,Risk-On,2
2024-09-04,0.9999116598813496,9.501842548151745e-06,7.88382761020817e-05,Risk-On,2
2024-09-05,0.9997009048135534,5.774492988285827e-06,0.0002933206934583372,Risk-On,2
2024-09-06,0.9998883966821351,4.831187293603973e-07,0.00011112019913582307,Risk-On,2
2024-09-07,0.995413661537247,8.746667886836132e-06,0.004577591794866256,Risk-On,2
2024-09-08,0.995413661537247,8.746667886836132e-06,0.004577591794866256,Risk-On,2
2024-09-09,0.9994091921720338,1.7027958307579576e-06,0.0005891050321353736,Risk-On,2
2024-09-10,0.9999809430929802,3.4409724066967284e-07,1.8712809779174376e-05,Risk-On,2
2024-09-11,0.9999829312296787,6.601980300859442e-07,1.640857229078033e-05,Risk-On,2
2024-09-12,0.9999792831079605,2.6520494194936233e-06,1.806484262021595e-05,Risk-On,2
2024-09-13,0.9999673508772907,2.6169670108576413e-06,3.0032155698469616e-05,Risk-On,2
2024-09-14,0.9999265756026305,6.42640478129803e-06,6.699799258833175e-05,Risk-On,2
2024-09-15,0.9999804146813787,2.068386986290841e-06,1.751693163492043e-05,Risk-On,2
2024-09-16,0.9999827407777254,1.1992810892496399e-06,1.6059941185736603e-05,Risk-On,2
2024-09-17,0.9999847821953775,3.6063377561491755e-07,1.4857170847119599e-05,Risk-On,2
2024-09-18,0.9999859268704574,4.1598617522972847e-07,1.3657143367804036e-05,Risk-On,2
2024-09-19,0.999975004057052,1.6759256914362744e-07,2.4828350379239935e-05,Risk-On,2
2024-09-20,0.9999728595411224,9.628067466948775e-07,2.6177652130824707e-05,Risk-On,2
2024-09-21,0.9999650287929415,2.893912923778475e-06,3.207729413453347e-05,Risk-On,2
2024-09-22,0.9999662020228071,2.7234968935169623e-06,3.107448029928939e-05,Risk-On,2
2024-09-23,0.999948829567609,2.281122172117793e-06,4.8889310219186946e-05,Risk-On,2
2024-09-24,0.9999475055882427,4.551903377307769e-06,4.79425083795225e-05,Risk-On,2
2024-09-25,0.9999062943972126,2.4245504508935724e-06,9.128105233654795e-05,Risk-On,2
2024-09-26,0.9999325287139362,4.0940733550860445e-06,6.337721270846608e-05,Risk-On,2
2024-09-27,0.999935791075266,3.480529314235932e-06,6.072839541993412e-05,Risk-On,2
2024-09-28,0.9998901576529958,3.637566910340965e-06,0.00010620478009337286,Risk-On,2
2024-09-29,0.9998931699457005,3.3192478185996747e-06,0.00010351080648041441,Risk-On,2
2024-09-30,0.9999101377831998,2.458579031269318e-06,8.74036377691929e-05,Risk-On,2
2024-10-01,0.9999611353598925,1.9228654125499126e-06,3.694177469513351e-05,Risk-On,2
2024-10-02,0.9996931737718117,6.361007951541591e-05,0.0002432161486725189,Risk-On,2
2024-10-03,0.9998731001972277,2.6517495116770584e-05,0.00010038230765527886,Risk-On,2
2024-10-04,0.9997057179965987,7.322536909823806e-05,0.00022105663430271123,Risk-On,2
2024-10-05,0.9999415396409729,2.7537902020553188e-05,3.0922457006682185e-05,Risk-On,2
2024-10-06,0.9999457667978316,2.4015582051713132e-05,3.021762011627722e-05,Risk-On,2
2024-10-07,0.999942362754206,3.31938320941744e-05,2.444341369987534e-05,Risk-On,2
2024-10-08,0.9987455105585954,0.0007400068359327879,0.000514482605471548,Risk-On,2
2024-10-09,0.9996306267081719,0.0001790202780807345,0.00019035301374764613,Risk-On,2
2024-10-10,0.9998435775405063,8.033637828152408e-05,7.60860812124644e-05,Risk-On,2
2024-10-11,0.9998513513581926,6.169399037708735e-05,8.695465143031107e-05,Risk-On,2
2024-10-12,0.9997920173880547,0.00011911396867997817,8.886864326491643e-05,Risk-On,2
2024-10-13,0.9995677158152663,0.00025729562045608153,0.0001749885642768996,Risk-On,2
2024-10-14,0.9997001860798328,0.00012338597646527265,0.00017642794370220194,Risk-On,2
2024-10-16,0.9998628792286016,7.136929610955269e-05,6.575147528866669e-05,Risk-On,2
2024-10-17,0.9999248447722461,4.5312479040685235e-05,2.9842748713547466e-05,Risk-On,2
2024-10-18,0.9999577923514438,2.189166261773963e-05,2.0315985938352266e-05,Risk-On,2
2024-10-19,0.9999619175751115,2.275514399615452e-05,1.5327280892565346e-05,Risk-On,2
2024-10-20,0.9999619175751115,2.275514399615452e-05,1.5327280892565346e-05,Risk-On,2
2024-10-21,0.9999542295462469,2.357861172414472e-05,2.2191842028726968e-05,Risk-On,2
2024-10-22,0.9999506447068878,1.8692410375924143e-05,3.066288273651472e-05,Risk-On,2
2024-10-23,0.9999588192877029,1.2984437452429317e-05,2.8196274844689612e-05,Risk-On,2
2024-10-24,0.9999388937540636,1.4412262147154235e-05,4.669398378893386e-05,Risk-On,2
2024-10-25,0.9998979257408461,2.688215886552418e-05,7.519210028841393e-05,Risk-On,2
2024-10-26,0.9997427011383728,0.0001005928111045819,0.00015670605052282852,Risk-On,2
2024-10-27,0.9997415768236263,0.00010577284889332535,0.00015265032748045288,Risk-On,2
2024-10-28,0.999765032015182,0.00010397073137028436,0.0001309972534475266,Risk-On,2
2024-10-29,0.9998649460905461,7.898128311685211e-05,5.607262633710151e-05,Risk-On,2
2024-10-30,0.9998596121952147,8.289802496669973e-05,5.748977981890558e-05,Risk-On,2
2024-10-31,0.9993916131829985,0.00047479091996774917,0.0001335958970340692,Risk-On,2
2024-11-01,0.9954824942743944,0.0032446757307197354,0.0012728299948859797,Risk-On,2
2024-11-02,0.999373814047966,0.00036563714927258413,0.0002605488027612648,Risk-On,2
2024-11-03,0.9993674575198555,0.00035457907336884637,0.00027796340677596664,Risk-On,2
2024-11-04,0.9993597342282614,0.00035135920987989117,0.00028890656185870807,Risk-On,2
2024-11-05,0.9989704470127387,0.0005147693044964477,0.0005147836827651286,Risk-On,2
2024-11-06,0.9993402768769891,0.00040927019096698646,0.0002504529320435628,Risk-On,2
2024-11-07,0.999956653052587,3.0818205633927993e-06,4.0265126849811527e-05,Risk-On,2
2024-11-08,0.9999342213430933,7.012179955379455e-06,5.876647695174692e-05,Risk-On,2
2024-11-09,0.9999326506155498,6.477874177509009e-06,6.087151027347277e-05,Risk-On,2
2024-11-10,0.9999029908075119,1.00938598833187e-05,8.691533260538829e-05,Risk-On,2
2024-11-11,0.9999802776688378,1.482346033810912e-06,1.8239985128288927e-05,Risk-On,2
2024-11-13,0.9999913447990709,7.454689768694537e-09,8.647746239291145e-06,Risk-On,2
2024-11-14,0.9999842164406134,7.336371426581482e-10,1.5782825749653123e-05,Risk-On,2
2024-11-15,0.9999806492567727,1.1249054860730247e-09,1.9349618321770094e-05,Risk-On,2
2024-11-16,0.9999597480096323,4.550878161302119e-09,4.0247439489116604e-05,Risk-On,2
2024-11-17,0.9999597480096323,4.550878161302119e-09,4.0247439489116604e-05,Risk-On,2
2024-11-18,0.9998909231305437,5.244396894318048e-09,0.00010907162505918888,Risk-On,2
2024-11-19,0.9999350969121547,8.647101226666818e-09,6.489444074432373e-05,Risk-On,2
2024-11-20,0.9999676495763462,2.1377715832707628e-08,3.2329045937884025e-05,Risk-On,2
2024-11-21,0.9999713487288495,3.034741473334718e-08,2.8620923736125227e-05,Risk-On,2
2024-11-22,0.9999761782249774,1.7102639773713804e-08,2.3804672382439437e-05,Risk-On,2
2024-11-23,0.999973946542495,1.056963809092733e-09,2.605240054096623e-05,Risk-On,2
2024-11-24,0.9999463401741756,9.008063949410091e-10,5.365892501785752e-05,Risk-On,2
2024-11-25,0.9999210462046387,7.365333085568418e-10,7.89530588281158e-05,Risk-On,2
2024-11-26,0.9999281606495789,3.042448316798876e-09,7.183630797301674e-05,Risk-On,2
2024-11-27,0.9999803327481794,5.30577960088474e-10,1.9666721242788957e-05,Risk-On,2
2024-11-28,0.9999858517593367,7.88557625307835e-09,1.414035508737207e-05,Risk-On,2
2024-11-29,0.9999856811122552,6.948754783586729e-09,1.43119389903661e-05,Risk-On,2
2024-11-30,0.9999869931700424,1.3002056046779971e-08,1.2993827901391984e-05,Risk-On,2
2024-12-01,0.9999861730092281,1.1274290785521625e-08,1.3815716481235378e-05,Risk-On,2
2024-12-02,0.9999811001666709,1.0437308260378949e-08,1.8889396020724062e-05,Risk-On,2
2024-12-03,0.9999649461973054,2.560151155861218e-09,3.505124254350433e-05,Risk-On,2
